url,type,name,address,rating,number_reviews,last_reviewed,lat,lng
us/la-quinta-inn-and-suites-forest-hill-fort-worth,Hotel,"La Quinta by Wyndham Ft. Worth - Forest Hill, TX","3346 Forest Hill Circle, Forest Hill, TX 76140, USA",8.3,210,28 July 2019,32.6598042,-97.27145255
us/america-s-best-value-inn-at-cowboys-stadium,Motel,Budget Host Inn,"1000 East Division Street, Arlington, TX 76011, USA",6.2,293,28 July 2019,32.73926608,-97.09556937
us/el-constante-203,Apartment,El Constante 203,"14802 Windward Dr #203, Corpus Christi, 78418, USA",-1.0,-1,,27.609427,-97.206204
us/north-austin-near-domain,Holiday home,North Austin near Domain,"2208 Kenbridge Drive, Austin, TX 78757, USA",-1.0,-1,,30.3608079,-97.7273489
us/1br-south-congress-apt-2209-pool-by-wanderjaunt,Apartment,1BR South Congress Apt #2209 | Pool by WanderJaunt,"Austin, 78745, USA",-1.0,-1,,30.2097,-97.7734
us/houston-marriott-south-at-hobby-airport,Hotel,Houston Marriott South at Hobby Airport,"9100 Gulf Freeway, Houston, TX 77017, USA",8.7,142,18 July 2019,29.65766561,-95.2564913
us/dormigo-red-river-apartment-4,Apartment,Dormigo Red River Apartment 4,"3401 Red River Street 130, Austin, TX 78705, USA",-1.0,-1,,30.2929669,-97.7249846
us/barton-hills-condo,Apartment,Barton Hills Condo,"1214 Barton Hills Drive #202, Austin, TX 78704, USA",8.1,6,10 July 2019,30.2619277,-97.7745886
us/best-western-jefferson-inn,Hotel,Howard Johnson by Wyndham Beaumont,"1610 I-10 South Beaumont, Beaumont, TX 77707, USA",6.8,719,30 July 2019,30.06152643,-94.13561225
us/hotel-w-veterans-memorial-blvd-killeen,Motel,Nites Inn,"517 West Veterans Memorial Boulevard, Killeen, TX 76541, USA",7.9,69,18 July 2019,31.11934664,-97.73534194
us/el-constante-111,Apartment,El Constante 111,"14802 Windward #111, Corpus Christi, 78418, USA",-1.0,-1,,27.609835,-97.206414
us/guild-red-river,Aparthotel,Guild Red River,"901 Red River St, Austin, TX 78701, USA",9.0,296,30 July 2019,30.26939961,-97.73595411
us/springhill-suites-by-marriott-san-antonio-medical-center-crossroads,Hotel,SpringHill Suites by Marriott Medical Center/Northwest,"3636 Northwest Loop 410, San Antonio, TX 78201, USA",9.1,215,22 July 2019,29.49442774,-98.55285376
us/welcome-to-the-art-house-mesquite,Holiday home,Welcome To The Art House,"2412 Baretta Drive, Mesquite, TX 75181, USA",-1.0,-1,,32.756417,-96.562937
us/palace-inn-brownsville,Motel,La Copa Inn Brownsville,"3575 West Alton Gloor, Brownsville, TX 78520, USA",6.6,68,23 July 2019,25.9684676,-97.538763
us/chic-1br-in-south-congress-468-by-wanderjaunt,Apartment,Chic 1BR in South Congress #468 by WanderJaunt,"Austin, 78704, USA",-1.0,-1,,30.2268,-97.7615
us/super-8-mesquite,Hotel,Motel 6 Dallas - Mesquite,"121 Grand Junction Blvd, Mesquite, 75149, USA",6.8,77,27 July 2019,32.769765,-96.625851
us/hampton-inn-and-suites-dallas-plano-central,Hotel,Hampton Inn & Suites Dallas/Plano Central,"3316 Central Expressway, Plano, TX 75074, USA",8.9,45,21 July 2019,33.0403357,-96.70048324
us/best-western-san-isidro-inn,Hotel,Best Western San Isidro Inn,"1410 Hospitality Drive, Laredo, TX 78045, USA",9.3,142,19 July 2019,27.60615238,-99.48404834
us/hyatt-regency-dfw-international-airport,Hotel,Hyatt Regency DFW International Airport,"2334 North International Parkway, P.O. Box 619014, Dallas, TX 75261, USA",8.7,1650,28 July 2019,32.89745786,-97.03769579
us/1br-south-congress-apt-2132-pool-by-wanderjaunt,Apartment,1BR South Congress Apt #2132 | Pool by WanderJaunt,"Austin, 78745, USA",-1.0,-1,,30.2097,-97.7734
us/hals-hideway-1,Apartment,Hals Hideaway #1,"3111 Avenue M #1, Galveston, TX 77550, USA",8.5,41,29 July 2019,29.29469144,-94.80069147
us/gran-mansion,Motel,Gran Mansion Hotel,"1801 Central Boulevard, Brownsville, TX 78520, USA",6.7,11,11 July 2019,25.92939604,-97.51135871
us/captains-watch,Holiday home,Captain's Watch,"Galveston, 77554, USA",-1.0,-1,,29.140653,-95.050619
us/lake-conroe-rv-camping-resort-1-willis9,Holiday park,Lake Conroe Queen Studio Cabin 11,"11720 Thousand Trails Road, Willis, TX 77318, USA",-1.0,-1,,30.3943961,-95.5280861
us/the-driskill-austin-texas,Hotel,The Driskill – in the Unbound Collection by Hyatt,"604 Brazos Street, Austin, TX 78701, USA",9.0,512,30 July 2019,30.26798869,-97.74161831
us/mockingbird-lodge,Holiday home,Mockingbird Lodge,"Canyon Lake, TX 78132, USA",-1.0,-1,,29.828173,-98.165014
us/las-palmas-retreat,Holiday home,Las Palmas Retreat,"Galveston, 77554, USA",-1.0,-1,,29.205858,-94.949838
us/montrose-suites,Guest house,Montrose Guesthouse Suites,"1705 C Dunlavy Street , Houston, TX 77006, USA",8.9,95,30 June 2019,29.750493,-95.401935
us/comfort-suites-kingwood-humble,Hotel,Comfort Suites Kingwood/Humble,"22223 Highway 59 North, Kingwood, TX 77339, USA",8.7,65,29 July 2019,30.03685595,-95.25651813
us/ga-living-suites-knox-district-uptown-dallas,Apartments,GA Living Suites - Knox District Uptown Dallas,"3030 Hester Avenue, Dallas, TX 75205, USA",-1.0,-1,,32.8250945,-96.7854928
us/la-quinta-el-paso-bartlett,Hotel,La Quinta by Wyndham El Paso West Bartlett,"7620 North Mesa, El Paso, TX 79912, USA",8.4,363,30 July 2019,31.83989885,-106.56740159
us/avenue-o-bed-and-breakfast-galveston,Bed and breakfast,Avenue O Bed and Breakfast,"2323 Avenue O, Galveston, TX 77550, USA",10.0,-1,27 July 2019,29.293452,-94.790541
us/houston-5555-west-34th-street,Hotel,Motel 6 Houston- Brookhollow,"5555 West 34Th Street, Houston, 77092, USA",7.0,37,14 June 2019,29.818001,-95.470415
us/kasa-austin-apartments,Hotel,Kasa Austin Apartments,"301 Brazos Street, Austin, TX 78701, USA",-1.0,-1,,30.265101,-97.742204
us/woodspring-suites-houston-westchase,Hotel,WoodSpring Suites Houston Westchase,"5959 West Sam Houston South Parkway, Westchase, Houston, TX 77072, USA",7.0,194,28 July 2019,29.71411875,-95.55673353
us/home-away-from-home-the-colony,Homestay,Executive Home,"6429 Santa Fe Drive, The Colony, TX 75056, USA",-1.0,-1,,33.087893,-96.86513
us/seaside-retreat-galveston,Holiday home,Seaside Retreat,"Galveston, 77550, USA",-1.0,-1,,29.32365,-94.743375
us/suits-us,Holiday home,Suits Us,"Galveston, 77551, USA",9.5,6,18 June 2018,29.102568,-95.101855
us/heritage-inn-grand-prairie,Motel,Heritage Inn Grand Prairie,"2615 Outlet Parkway, Grand Prairie, TX 75052, USA",5.8,33,10 July 2019,32.67876817,-97.04564407
us/stay-alfred-422-at-the-lake,Apartments,Stay Alfred 422 at The Lake,"422 West Riverside Drive, Austin, TX 78703, USA",8.8,176,28 July 2019,30.259674,-97.748756
us/shimmy-shimmy-cocco-pop,Holiday home,Shimmy Shimmy Cocco Pop,"Galveston, 77551, USA",9.2,19,6 July 2019,29.294878,-94.782434
us/south-2nd-apartment-1806,Apartment,South 2nd Apartment 1806,"Austin, TX 78704, USA",-1.0,-1,,30.247497,-97.758252
us/days-inn-suites-laredo,Motel,Days Inn & Suites by Wyndham Laredo,"7060 San Bernardo Avenue, Laredo, TX 78041, USA",7.0,275,29 July 2019,27.56420698,-99.50416222
us/longview-2700-north-eastman-road-texas,Motel,HomeTown Inn & Suites,"2700 North Eastman Road, Longview, TX 75605, USA",7.5,36,16 July 2019,32.5319423,-94.7219764
us/americas-best-value-inn-and-suites-bryan,Hotel,Motel 6 Bryan TX,"1601 South Texas Avenue, Bryan, 77802, USA",6.7,107,30 July 2019,30.655578,-96.365626
us/marriott-marquis-houston,Hotel,Marriott Marquis Houston,"1777 Walker Street, Downtown Houston, Houston, TX 77010, USA",9.0,418,29 July 2019,29.75419348,-95.3576535
us/austin-coach-house,Holiday home,Austin Coach House,"Austin, TX 78757, USA",-1.0,-1,,30.339337,-97.736768
us/select-inn-lewisville,Motel,Check Inn,"200 North Stemmons Freeway, Lewisville, TX 75067, USA",6.9,145,30 July 2019,33.04827234,-97.00835004
us/scotts-inn-and-suites-82381,Motel,Scottish Inns & Suites,"1933 Scott Street, Houston, TX 77003, USA",8.0,376,30 July 2019,29.73642854,-95.34685224
us/diamond-beach-312-apartment,Apartment,Diamond Beach 312 Apartment,"Galveston, TX 77554, USA",-1.0,-1,27 August 2018,29.243014,-94.867958
us/hawthorn-suites-by-wyndham-killeen-fort-hood,Hotel,Studio 6 Killeen,"1502 E. Central Tx Expy, Killeen, 76541, USA",7.7,297,29 July 2019,31.092279,-97.727455
us/san-antonio-downtown-market-square,Hotel,DoubleTree by Hilton San Antonio Downtown,"502 W. Cesar E. Chavez, San Antonio, TX 78207, USA",7.8,548,29 July 2019,29.42247422,-98.50348234
us/staybridge-suites-the-colony-frisco,Hotel,Staybridge Suites Plano - The Colony,"5280 Memorial Drive, The Colony, 75056, USA",9.8,53,8 July 2019,33.075183,-96.876775
us/1123-sleeps-8-tx-med-ctr-2-bed-47-2bath-apartment,Apartment,"(1123)-Sleeps 8, TX Med Ctr; 2 bed/2bath Apartment","2222 Maroneal Street 1123, Houston, TX 77030, USA",8.3,-1,5 April 2019,29.70385829,-95.41034733
us/motel-6-north-richland-hills,Hotel,Motel 6 North Richland Hills,"5151 Thaxton Parkway , North Richland Hills, TX 76180, USA",7.5,131,3 July 2019,32.84206519,-97.23423287
us/springhill-suites-houston-hobby-airport,Hotel,SpringHill Suites Houston Hobby Airport,"7922 Mosley Road, Houston, TX 77061, USA",8.2,130,30 July 2019,29.65392689,-95.2549544
us/chic-3br-austin-home-by-domio,Holiday home,Chic 3BR Austin Home by Domio,"Austin, 78722, USA",-1.0,-1,20 July 2019,30.284908,-97.710289
us/holiday-inn-express-suites-houston-iah-beltway-8,Hotel,Holiday Inn Express & Suites - Houston IAH - Beltway 8,"1920 North Sam Houston Parkway East, Houston, 77032, USA",9.3,20,30 July 2019,29.937331,-95.359375
us/fairfield-inn-suites-by-marriott-el-paso-airport,Hotel,Fairfield Inn & Suites by Marriott El Paso Airport,"6611 Edgemere Boulevard, El Paso, TX 79925, USA",8.8,87,23 June 2019,31.78442108,-106.39652637
us/staybridge-suites-brownsville,Hotel,Staybridge Suites - Brownsville,"2900 Pablo Kisel Blvd, Brownsville, 78526, USA",9.0,52,14 July 2019,25.960671,-97.505027
us/mission-brook,Holiday home,Mission Brook,"San Antonio, TX 78223, USA",-1.0,-1,26 October 2018,29.352716,-98.428069
us/residence-inn-san-antonio-downtown-alamo-plaza,Hotel,Residence Inn by Marriott San Antonio Downtown/Alamo Plaza,"425 Bonham Street, San Antonio, TX 78205, USA",8.9,333,29 July 2019,29.42688381,-98.48371178
us/downtown-condo-201,Apartment,Downtown Condo 201,"Austin, TX 78701, USA",10.0,-1,14 June 2019,30.265568,-97.741821
us/littlefield-lofts-303,Apartment,Littlefield Lofts #303,"Austin, 78701, USA",-1.0,-1,,30.2675833,-97.7417573
us/el-paso-inn,Motel,El Paso Inn,"6210 Montana Avenue, El Paso, TX 79925, USA",7.5,404,30 July 2019,31.78672825,-106.41015977
us/howard-johnson-inn-new-braunfels,Hotel,Howard Johnson by Wyndham Near Schlitterbahn,"201 Loop 337, New Braunfels, TX 78130, USA",7.8,208,30 July 2019,29.70216302,-98.09678704
us/its-all-good-cbc280k,Apartment,It's All Good CBC280K,"14721 Whitecap Blvd. #280, Corpus Christi, 78418, USA",-1.0,-1,,27.600603,-97.216806
us/crowne-plaza-suites-arlington,Hotel,Crowne Plaza Suites Arlington,"700 Avenue H East, Arlington, TX 76011, USA",7.6,154,24 July 2019,32.76032667,-97.05674708
us/gallery-house-austin,Apartment,Gallery House Austin,"3500 Speedway, Austin, TX 78705, USA",9.8,10,17 September 2018,30.29963766,-97.7346396
us/market-place-house-103280-condo,Holiday home,Market Place House #103280,"New Braunfels, 78130, USA",10.0,-1,28 May 2019,29.70623,-98.125859
us/hampton-inn-austin-round-rock,Hotel,Hampton Inn Austin - Round Rock,"110 Dell Way, Round Rock, TX 78664, USA",8.8,99,26 July 2019,30.48698538,-97.67391264
us/la-quinta-inn-austin-oltorf,Hotel,La Quinta Inn by Wyndham Austin Oltorf,"1603 East Oltorf Boulevard, Austin, TX 78741, USA",7.0,854,30 July 2019,30.23297223,-97.74049446
us/motel-6-channelview,Hotel,Motel 6 Channelview,"209 Cedar Lane, Channelview, 77530, USA",8.5,19,28 July 2019,29.78391143,-95.10745242
us/knox-park-424,Apartment,Knox Park 424,"Dallas, TX 75205, USA",-1.0,-1,,32.823901,-96.786539
us/maravilla-m236,Holiday home,Maravilla M236,"9520 Seawall Blvd, Galveston, 77550, USA",-1.0,-1,6 August 2018,29.2486135,-94.8597328
us/the-white-house-on-the-horseshoe-home,Holiday home,The White House on the Horseshoe,"New Braunfels, 78132, USA",-1.0,-1,,29.862311,-98.158378
us/capri-beach,Hotel,Capri Beach Hotel,"2902 North Shoreline Boulevard, Corpus Christi, TX 78402, USA",9.1,129,30 July 2019,27.81599033,-97.39045691
us/seascape-2114-condo,Apartment,Seascape 2114 Condo,"Galveston, 77554, USA",-1.0,-1,,29.24222,-94.871558
us/la-quinta-inn-san-antonio-market-square,Hotel,La Quinta Inn by Wyndham San Antonio Market Square,"900 Dolorosa Street, San Antonio, TX 78207, USA",7.8,1063,30 July 2019,29.42412501,-98.49976346
us/casa-del-sol-austin,Bed and breakfast,Casa del Sol Bed and Breakfast,"3905 Highland Drive, Lakeway, TX 78734, USA",9.5,27,25 July 2019,30.39460093,-97.91917659
us/hotel-panam-expressway-san-antonio,Motel,Econolodge Inn & Suites Downtown Northeast,"2755 North Panam Expressway, San Antonio, TX 78208, USA",7.9,183,28 July 2019,29.43986502,-98.44698429
us/home2-suites-by-hilton-austin-north-near-the-domain-tx,Hotel,"Home2 Suites by Hilton Austin North/Near the Domain, TX","2800 Esperanza Crossing, Austin, TX 78758, USA",9.3,69,26 June 2019,30.39889093,-97.71858391
us/oakwood-at-amli-frisco-crossing,Apartment,Oakwood at Amli Frisco Crossing,"7255 Texas Rangers Drive, Frisco, TX 75034, USA",-1.0,-1,,33.0988754,-96.8212412
us/robert-e-lee-home-701,Holiday home,Robert E Lee Home 701,"Austin, TX 78704, USA",-1.0,-1,,30.262173,-97.767315
us/holiday-inn-express-suites-houston-sw-medical-ctr-area,Hotel,Holiday Inn Express & Suites Houston SW - Medical Ctr Area,"9300 South Main Street , Houston, TX 77025, USA",9.3,261,28 July 2019,29.68420977,-95.42270173
us/housky1610,Apartment,Downtown Housky One-Bedroom 1610,"Downtown Houston, Houston, TX 77002, USA",-1.0,-1,,29.752173,-95.368531
us/18203-lakepoint-cv-home-home,Holiday home,18203 Lakepoint Cv Home,"Point Venture, 78645, USA",-1.0,-1,,30.379133,-97.993668
us/comfort-inn-suites-near-six-flags-medical-center,Hotel,Comfort Inn & Suites Near Six Flags & Medical Center,"5622 Utex Boulevard, San Antonio, TX 78249, USA",7.7,301,28 July 2019,29.57883166,-98.59805167
us/tryp-by-wyndham-college-station,Hotel,TRYP by Wyndham College Station,"1508 Texas Avenue South, College Station, TX 77840, USA",8.3,98,29 July 2019,30.616039,-96.321709
us/americas-best-value-inn-garland,Hotel,Americas Best Value Inn Garland,"6222 Broadway Boulevard , Garland, TX 75043, USA",6.4,171,18 July 2019,32.838563,-96.593889
us/hotel-mcdermott-freeway-west-i-san-antonio,Motel,Econo Lodge Inn & Suites Fiesta Park,"13575 McDermott Fwy West I-H 1, San Antonio, 78249, USA",7.9,123,22 July 2019,29.57272458,-98.59291926
us/sleep-inn-and-suites-houston,Hotel,Sleep Inn and Suites Houston,"2475 North Freeway, Houston, TX 77009, USA",8.5,108,24 July 2019,29.79435863,-95.37253037
us/hotel-woodway-dr-waco,Hotel,Extended Stay America - Waco - Woodway,"5903 Woodway Dr., Waco, 76712, USA",7.5,173,28 July 2019,31.5118148,-97.19219528
us/resort-style-apt-home-woodlands,Apartments,Resort Style Apt Home-Woodlands,"17116 Harpers Trace, The Woodlands, TX 77385, USA",9.6,11,23 June 2019,30.20692193,-95.42757888
us/beach-retreat-cbc123k,Apartment,Beach Retreat CBC123K,"14721 Whitecap Blvd. #123, Corpus Christi, 78418, USA",-1.0,-1,,27.600711,-97.216549
us/hotel-seawall-blvd-galveston,Hotel,Quality Inn & Suites Beachfront,"5924 Seawall Boulevard, Galveston, TX 77551, USA",8.3,981,27 July 2019,29.26782718,-94.82586935
us/knights-inn-houston1,Motel,Knights Inn Houston,"12500 North Freeway, Houston, TX 77060, USA",5.2,114,22 July 2019,29.950828,-95.4153819
us/village-by-the-beach-p920k,Villa,Village by the Beach P920K,"14920 Packery View Loop, Corpus Christi, 78418, USA",-1.0,-1,,27.610173,-97.208564
us/two-bedroom-east-4th-apartment-2,Apartment,Dormigo Eastside Apartment 6,"1700 East 4th Street, Austin, TX 78702, USA",7.9,-1,1 July 2019,30.260826,-97.724731
us/redawning-a-view-to-remember,Holiday home,A View to Remember,"Galveston, TX 77554, USA",-1.0,-1,27 December 2017,29.113924,-95.083197
us/west-village-loft,Apartment,West Village Loft,"3699 McKinney Avenue Ste 582E, Uptown Dallas, Dallas, TX 75204, USA",-1.0,-1,,32.8089131,-96.79654957
us/ninty-eight-downtown-austin,Hotel,Four Seasons Hotel Austin,"98 San Jacinto Boulevard, Austin, TX 78701, USA",8.9,48,30 July 2019,30.2623312,-97.74197637
us/2206-iva-lane-apartment-unit-b-apts,Apartment,2206 Iva Lane Apartment Unit B Apts,"Austin, 78704, USA",-1.0,-1,,30.246409,-97.774083
us/super-8-bedford-dfw,Motel,Super 8 by Wyndham Bedford DFW Airport West,"1800 Airport Freeway Highway 183, Bedford, TX 76022, USA",7.9,510,30 July 2019,32.83589295,-97.13810405
us/east-downtown-treetop-terrace,Apartment,East Downtown Treetop Terrace,"4704 Park Drive, Houston, TX 77023, USA",-1.0,-1,,29.7114589,-95.3154784
us/padre-beach-view-249k,Villa,Padre Beach View 249K,"15249 Beach Way Drive, Corpus Christi, 78418, USA",-1.0,-1,,27.603721,-97.210944
us/la-quinta-inn-amp-suites-fort-worth-west-i-30,Hotel,La Quinta by Wyndham Fort Worth West - I-30,"7310 Calmont Avenue, Fort Worth, TX 76116, USA",8.2,258,23 July 2019,32.73404772,-97.44362739
us/hilton-austin,Hotel,Hilton Austin,"500 East 4th Street, Austin, TX 78701, USA",8.7,539,26 July 2019,30.26526438,-97.73872152
us/hotel-heathrow-dr-irving,Hotel,Extended Stay America - Dallas - DFW Airport North,"7825 Heathrow Drive, Irving, TX 75063, USA",7.1,138,27 July 2019,32.91636811,-97.01400646
us/belize-home-home,Holiday home,Belize Home Home,"Del Mar, 78382, USA",-1.0,-1,,27.584382,-99.484023
us/nrg-47-med-ctr-2-bed-47-2-bath-first-floor-furnished-apt-834,Apartment,(834) Apartment Near NRG & Med Ctr,"8383 El Mundo Street, Houston, TX 77054, USA",-1.0,-1,9 May 2019,29.68212555,-95.38639924
us/hotel-beaumont,Hotel,Quality Inn and Suites Beaumont,"1590 South Interstate 10, Beaumont, TX 77707, USA",8.2,123,29 July 2019,30.06270222,-94.1353333
us/route-66-motel-inn,Motel,Route 66 Inn,"2806 East Amarillo Boulevard, Amarillo, TX 79107, USA",7.7,78,27 July 2019,35.2217304,-101.80548758
us/waco-1320-south-jack-kultgen-freeway,Hotel,Super 8 by Wyndham Waco University Area,"1320 South Jack Kultgen Freeway, Waco, TX 76706-2151, USA",7.6,752,30 July 2019,31.539736,-97.127762
us/residence-inn-by-marriott-harlingen,Hotel,Residence Inn by Marriott Harlingen,"109 Bass Pro Drive, Harlingen, TX 78552, USA",9.4,74,4 April 2019,26.19019788,-97.7218008
us/staylooms-luxe-lone-star-oasis-near-downtown,Apartment,"Stayloom's Luxe Lone Star Oasis, near Downtown","Austin, 78702, USA",-1.0,-1,,30.279978,-97.721977
us/shilo-inn-killeen,Hotel,Shilo Inn Killeen,"3701 South WS Young Drive, Killeen, TX 76542, USA",8.7,443,30 July 2019,31.078247,-97.725554
us/elan-city-lights,Holiday homes,Elan City Lights,"2627 Live Oak St., Dallas, 75202, USA",8.2,20,27 May 2019,32.788578,-96.790394
us/nemo-cay-resort-d107k,Villa,Nemo Cay Resort D107K,"15107 Dory Drive, Corpus Christi, 78418, USA",-1.0,-1,,27.606112,-97.223741
us/houston-8049-north-sam-houston-parkway-west,Hotel,Best Western Plus Sam Houston,"8049 North Sam Houston Parkway West, Houston, TX 77064, USA",8.5,61,28 June 2019,29.9287429,-95.54359227
us/best-western-abilene-inn-amp-suites,Hotel,Best Western Abilene Inn and Suites,"350 West Overland Trail, Abilene, TX 79601, USA",8.0,198,28 July 2019,32.479791,-99.70187187
us/17603-termini-san-luis-pass-rd-townhouse-townhouse,Holiday home,17603 Termini San Luis Pass Rd Townhouse,"Galveston, 77554, USA",8.7,-1,7 June 2019,29.174414,-94.986188
us/super-8-galveston,Hotel,Super 8 by Wyndham Galveston,"2825 1/2 B 61st Street, Galveston, TX 77551, USA",7.9,650,30 July 2019,29.2678459,-94.82816532
us/acl-families-couples-14-mins-from-acl,Holiday home,Families/Couples - Perfect for a Home Base (Duplex),"7917 West Gate Boulevard, Austin, 78745, USA",-1.0,-1,,30.198624,-97.825974
